workerid,proliferate.condition,condition,item,persona,question,response,scenario,slide_number_in_experiment,catch_trials,personae,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
74,condition1,m,picnic,ra,Which phone is Arthur looking at in the picture?,f,"Rachel and Arthur are going to have a picnic, but Rachel needs to stop at home first.",38,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_false,tickets,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for tickets for a game.,39,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,mm,friendshouse,ra,Which phone is Arthur looking at in the picture?,j,"Rachel and Arthur want to drop by a friend's house. Her phone is dead, so she asks for the time.",40,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_false,apartments,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are apartment hunting. They're visiting three places today.,41,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nm,auntThanksgiving,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur have been invited to spend Thanksgiving with Arthur's aunt.,42,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,beach,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are on a vacation trip and want to go to the beach.,43,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nm,weddingdistance,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur have been invited to a wedding. They're figuring out the logistics.,44,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,airbnb,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking for AirBnB apartments.,45,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,mm,couch,ra,Which phone is Arthur looking at in the picture?,j,"Rachel and Arthur would like to buy a new couch. She has a specific type in mind, so she asks Arthur to look up the price.",46,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_underinf,car,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking to buy a car. They have three options in mind.,47,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,m,camping,ra,Which phone is Arthur looking at in the picture?,f,Arthur and Rachel are out of town. They are trying to figure out a good spot for a camping trip.,48,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,cafes,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler just moved to a new city. They have a list of cafes they want to try.,49,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,m,sunny,ra,Which phone is Arthur looking at in the picture?,f,"It's sunny outside, and Rachel would like to go for a walk. She asks Arthur for the time.",50,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_false,downstate,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are visiting a friend downstate and want to avoid paying tolls.,51,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nm,reuniondistance,ra,Which phone is Arthur looking at in the picture?,f,Rachel has been invited to a friend reunion. She's considering driving there.,52,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_underinf,newapartment,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a new apartment. They narrowed down their list to three.,53,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,mm,planeticket,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur are looking for a one-way plane ticket.,54,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,backpacking,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go on a 3 day backpacking trip.,55,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nnm,cousinsThanksgiving,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur want to go visit their cousins for Thanksgiving.,56,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
45,condition1,,training1,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,5,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,,training2,,Which of these two phones is the one Tyler is looking at?,f,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,6,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,,training3,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,7,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_false,grandpa,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to take their grandpa fishing.,9,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,nm,food,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva need to order food for an event. The manager just sent their quote.,10,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_underinf,arearestaurants,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler have been recommended some restaurants in the area.,11,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,nm,friendshouse,ea,Which phone is Alex looking at in the picture?,j,"Eva and Alex want to drop by a friend's house. Her phone is dead, so she asks for the time.",12,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_true,bikeride,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go for a bike ride in a park out of town.,13,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,m,friendsdinner,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva are going to a friend's place for dinner. Eva needs to first run some errands before going.,14,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_true,weekendhotel,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are considering some hotels for a weekend out of town.,15,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,nnm,reunioncost,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex have been invited to a friend reunion. They're considering driving there.,16,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_false,apartments,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are apartment hunting. They're visiting three places today.,17,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,m,walk,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go for a walk. Eva is debating whether it'd be better to grab some food before.,18,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_false,eating,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are browsing options for eating outside.,19,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,nnm,weddingcost,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex have been invited to a wedding.,20,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_true,threerestaurants,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler have been recommended three restaurants.,21,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,nm,walkinthepark,ea,Which phone is Alex looking at in the picture?,j,Eva would like to take a walk at the park before it gets dark. She asks Alex for the time.,22,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_true,cafes,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler just moved to a new city. They have a list of cafes they want to try.,23,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,m,weddingdistance,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex have been invited to a wedding. They're figuring out the logistics.,24,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_underinf,bars,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are visiting a new town. There are some bars nearby.,25,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,mm,friendvisit,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex want to go visit a friend and need to figure out how far she lives from where they are.,26,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_false,tickets,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for tickets for a game.,27,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,mm,hotelroom,ea,Which phone is Alex looking at in the picture?,j,Alex and Eva need to book a hotel room for a night. They've considered different options.,28,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_false,downstate,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are visiting a friend downstate and want to avoid paying tolls.,29,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,nnm,couch,ea,Which phone is Alex looking at in the picture?,f,"Eva and Alex would like to buy a new couch. She has a specific type in mind, so she asks Alex to look up the price.",30,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
45,condition1,screen_true,snow,ea,Which phone is Tyler looking at in the picture?,f,"It's snowing, and Becky and Tyler are figuring out if public transit has been impacted.",31,[],ea,32,Yes,,4,2,1,Female,English,Firefox,Windows,768,1366,12.22815,
